PSA_ID,Domain,Subcategory,EN,SW,SO,EK,DH,Source,Date_Generated,Confidence_Note
PSA_04600,Governance,Public Participation,"The e-Citizen Directorate announces a devolution feedback session in Eldoret, during the coming school term.","Idara ya e-Citizen inatangaza kikao cha maoni ya ugatuzi katika Eldoret, muhula ujao wa shule.","Maamulka e-Citizen waxay ku dhawaaqday kulan jawaab-celin xoojinta maamulka gobolada ee Eldoret, xilliga dugsiga ee soo socda.","Idara ya e-Citizen egotangaza omokutano gw'amang'ana ga obogatuzi ase Eldoret, omwaka ogochaa ogw'esukuru.","Ofis mar e-Citizen lando romo mar dwoko wach kuom pogo teko e Eldoret, kinde skul mabiro.","Simulated (LLM-generated, instructor-approved substitute for scraped data)",2026-07-22,High (EN/SW); Moderate (SO); Low/best-effort - requires native speaker verification (EK/DH)
PSA_04601,Governance,Public Participation,The e-Citizen Directorate reminds residents of Machakos of the devolution consultation venue.,Idara ya e-Citizen inawakumbusha wakazi wa Machakos eneo la mashauriano ya ugatuzi.,Maamulka e-Citizen waxay xasuusinaysaa dadka Machakos goobta la-tashiga xoojinta maamulka gobolada.,Idara ya e-Citizen egoibokia abanto b'Machakos aria y'amabaza ga obogatuzi.,Ofis mar e-Citizen paro jo Machakos kama loso wach mar pogo teko.,"Simulated (LLM-generated, instructor-approved substitute for scraped data)",2026-07-22,High (EN/SW); Moderate (SO); Low/best-effort - requires native speaker verification (EK/DH)
PSA_04602,Governance,Public Participation,The Independent Electoral and Boundaries Commission (IEBC) invites residents of Nairobi to a public forum on development projects within 14 days.,Tume Huru ya Uchaguzi na Mipaka (IEBC) inawaalika wakazi wa Nairobi kwenye kongamano la umma kuhusu miradi ya maendeleo ndani ya siku 14.,Guddiga Madax-bannaan ee Doorashada iyo Xudduudaha (IEBC) waxay ku martiqaadaysaa dadka Nairobi shir dadweyne oo ku saabsan mashaariicda horumarinta gudaha 14 maalmood.,Tume y'Amachaguo (IEBC) egoteba abanto b'Nairobi ase omokutano gw'omoisia okoigora emishoro y'obwaikwo ase ebiro ekomi n'ena.,Buch mar Yiero (IEBC) luongo jo Nairobi e bura mar ogendini kuom gik mag dongruok e sanduok ndalo 14.,"Simulated (LLM-generated, instructor-approved substitute for scraped data)",2026-07-22,High (EN/SW); Moderate (SO); Low/best-effort - requires native speaker verification (EK/DH)
PSA_04603,Governance,Public Participation,The Independent Electoral and Boundaries Commission (IEBC) invites residents of Nyeri to a public forum on policy reforms 20th October 2026.,Tume Huru ya Uchaguzi na Mipaka (IEBC) inawaalika wakazi wa Nyeri kwenye kongamano la umma kuhusu marekebisho ya sera tarehe 20 Oktoba 2026.,Guddiga Madax-bannaan ee Doorashada iyo Xudduudaha (IEBC) waxay ku martiqaadaysaa dadka Nyeri shir dadweyne oo ku saabsan dib-u-habaynta siyaasadda 20-ka Oktoobar 2026.,Tume y'Amachaguo (IEBC) egoteba abanto b'Nyeri ase omokutano gw'omoisia okoigora amareforme g'ebithoro ekiro kia 20 Oktoba 2026.,Buch mar Yiero (IEBC) luongo jo Nyeri e bura mar ogendini kuom loko chike tarik 20 Oktoba 2026.,"Simulated (LLM-generated, instructor-approved substitute for scraped data)",2026-07-22,High (EN/SW); Moderate (SO); Low/best-effort - requires native speaker verification (EK/DH)
PSA_04604,Governance,Public Participation,The Independent Electoral and Boundaries Commission (IEBC) reminds residents of Garissa of the policy reforms consultation venue.,Tume Huru ya Uchaguzi na Mipaka (IEBC) inawakumbusha wakazi wa Garissa eneo la mashauriano ya marekebisho ya sera.,Guddiga Madax-bannaan ee Doorashada iyo Xudduudaha (IEBC) waxay xasuusinaysaa dadka Garissa goobta la-tashiga dib-u-habaynta siyaasadda.,Tume y'Amachaguo (IEBC) egoibokia abanto b'Garissa aria y'amabaza ga amareforme g'ebithoro.,Buch mar Yiero (IEBC) paro jo Garissa kama loso wach mar loko chike.,"Simulated (LLM-generated, instructor-approved substitute for scraped data)",2026-07-22,High (EN/SW); Moderate (SO); Low/best-effort - requires native speaker verification (EK/DH)
PSA_04605,Governance,Public Participation,The e-Citizen Directorate urges residents of Meru to submit views on devolution before during the coming school term.,Idara ya e-Citizen inawahimiza wakazi wa Meru kuwasilisha maoni kuhusu ugatuzi kabla ya muhula ujao wa shule.,Maamulka e-Citizen waxay ku boorinaysaa dadka Meru inay soo gudbiyaan aragtidooda xoojinta maamulka gobolada ka hor xilliga dugsiga ee soo socda.,Idara ya e-Citizen egoseka abanto b'Meru koleta amang'ana gabo okoigora obogatuzi imbere y'omwaka ogochaa ogw'esukuru.,Ofis mar e-Citizen jiwo jo Meru mondo gichiw pach kuom pogo teko kapok kinde skul mabiro.,"Simulated (LLM-generated, instructor-approved substitute for scraped data)",2026-07-22,High (EN/SW); Moderate (SO); Low/best-effort - requires native speaker verification (EK/DH)
PSA_04606,Governance,Public Participation,"The County Government announces a the county budget feedback session in Kisumu, by Friday.","Serikali ya Kaunti inatangaza kikao cha maoni ya bajeti ya kaunti katika Kisumu, ifikapo Ijumaa.","Dawladda Gobolka waxay ku dhawaaqday kulan jawaab-celin miisaaniyadda gobolka ee Kisumu, marka la gaaro Jimcaha.","Etwara ya County egotangaza omokutano gw'amang'ana ga bajeti ya County ase Kisumu, erinda Ijumaa.","Sirkal mar County lando romo mar dwoko wach kuom bajet mar County e Kisumu, chopni chieng' Ijumaa.","Simulated (LLM-generated, instructor-approved substitute for scraped data)",2026-07-22,High (EN/SW); Moderate (SO); Low/best-effort - requires native speaker verification (EK/DH)
PSA_04607,Governance,Public Participation,The Independent Electoral and Boundaries Commission (IEBC) urges residents of Migori to submit views on the county budget before before the end of the month.,Tume Huru ya Uchaguzi na Mipaka (IEBC) inawahimiza wakazi wa Migori kuwasilisha maoni kuhusu bajeti ya kaunti kabla ya kabla ya mwisho wa mwezi.,Guddiga Madax-bannaan ee Doorashada iyo Xudduudaha (IEBC) waxay ku boorinaysaa dadka Migori inay soo gudbiyaan aragtidooda miisaaniyadda gobolka ka hor ka hor dhammaadka bisha.,Tume y'Amachaguo (IEBC) egoseka abanto b'Migori koleta amang'ana gabo okoigora bajeti ya County imbere y'imbere y'okoisia okwaikara.,Buch mar Yiero (IEBC) jiwo jo Migori mondo gichiw pach kuom bajet mar County kapok kapok dwe orumo.,"Simulated (LLM-generated, instructor-approved substitute for scraped data)",2026-07-22,High (EN/SW); Moderate (SO); Low/best-effort - requires native speaker verification (EK/DH)
PSA_04608,Governance,Public Participation,"The e-Citizen Directorate announces a development projects feedback session in Kisumu, during the coming school term.","Idara ya e-Citizen inatangaza kikao cha maoni ya miradi ya maendeleo katika Kisumu, muhula ujao wa shule.","Maamulka e-Citizen waxay ku dhawaaqday kulan jawaab-celin mashaariicda horumarinta ee Kisumu, xilliga dugsiga ee soo socda.","Idara ya e-Citizen egotangaza omokutano gw'amang'ana ga emishoro y'obwaikwo ase Kisumu, omwaka ogochaa ogw'esukuru.","Ofis mar e-Citizen lando romo mar dwoko wach kuom gik mag dongruok e Kisumu, kinde skul mabiro.","Simulated (LLM-generated, instructor-approved substitute for scraped data)",2026-07-22,High (EN/SW); Moderate (SO); Low/best-effort - requires native speaker verification (EK/DH)
PSA_04609,Governance,Public Participation,The Independent Electoral and Boundaries Commission (IEBC) calls on youth in Kericho to participate in devolution.,Tume Huru ya Uchaguzi na Mipaka (IEBC) inawaomba vijana wa Kericho kushiriki katika ugatuzi.,Guddiga Madax-bannaan ee Doorashada iyo Xudduudaha (IEBC) waxay ka codsanaysaa dhalinyarada Kericho inay ka qeybgalaan xoojinta maamulka gobolada.,Tume y'Amachaguo (IEBC) egosaba abaisia b'Kericho goingera ase obogatuzi.,Buch mar Yiero (IEBC) kwayo rowere e Kericho mondo odonj e pogo teko.,"Simulated (LLM-generated, instructor-approved substitute for scraped data)",2026-07-22,High (EN/SW); Moderate (SO); Low/best-effort - requires native speaker verification (EK/DH)
PSA_04610,Governance,Public Participation,The Ethics and Anti-Corruption Commission (EACC) invites residents of Kilifi to a public forum on devolution the next 7 days.,Tume ya Maadili na Kupambana na Ufisadi (EACC) inawaalika wakazi wa Kilifi kwenye kongamano la umma kuhusu ugatuzi siku 7 zijazo.,Guddiga Anshaxa iyo Ka-hortagga Musuqmaasuqa (EACC) waxay ku martiqaadaysaa dadka Kilifi shir dadweyne oo ku saabsan xoojinta maamulka gobolada 7-da maalmood ee soo socda.,Tume y'Amaturo n'Obogendi (EACC) egoteba abanto b'Kilifi ase omokutano gw'omoisia okoigora obogatuzi ebiro saba biria bироche.,Buch mar Ber gi Koda Koth (EACC) luongo jo Kilifi e bura mar ogendini kuom pogo teko ndalo abiriyo mabiro.,"Simulated (LLM-generated, instructor-approved substitute for scraped data)",2026-07-22,High (EN/SW); Moderate (SO); Low/best-effort - requires native speaker verification (EK/DH)
PSA_04611,Governance,Public Participation,The County Government calls on youth in Garissa to participate in development projects.,Serikali ya Kaunti inawaomba vijana wa Garissa kushiriki katika miradi ya maendeleo.,Dawladda Gobolka waxay ka codsanaysaa dhalinyarada Garissa inay ka qeybgalaan mashaariicda horumarinta.,Etwara ya County egosaba abaisia b'Garissa goingera ase emishoro y'obwaikwo.,Sirkal mar County kwayo rowere e Garissa mondo odonj e gik mag dongruok.,"Simulated (LLM-generated, instructor-approved substitute for scraped data)",2026-07-22,High (EN/SW); Moderate (SO); Low/best-effort - requires native speaker verification (EK/DH)
PSA_04612,Governance,Public Participation,The Independent Electoral and Boundaries Commission (IEBC) urges residents of Nakuru to submit views on the county budget before within 14 days.,Tume Huru ya Uchaguzi na Mipaka (IEBC) inawahimiza wakazi wa Nakuru kuwasilisha maoni kuhusu bajeti ya kaunti kabla ya ndani ya siku 14.,Guddiga Madax-bannaan ee Doorashada iyo Xudduudaha (IEBC) waxay ku boorinaysaa dadka Nakuru inay soo gudbiyaan aragtidooda miisaaniyadda gobolka ka hor gudaha 14 maalmood.,Tume y'Amachaguo (IEBC) egoseka abanto b'Nakuru koleta amang'ana gabo okoigora bajeti ya County imbere y'ase ebiro ekomi n'ena.,Buch mar Yiero (IEBC) jiwo jo Nakuru mondo gichiw pach kuom bajet mar County kapok e sanduok ndalo 14.,"Simulated (LLM-generated, instructor-approved substitute for scraped data)",2026-07-22,High (EN/SW); Moderate (SO); Low/best-effort - requires native speaker verification (EK/DH)
PSA_04613,Governance,Public Participation,The County Government invites residents of Garissa to a public forum on devolution the next 7 days.,Serikali ya Kaunti inawaalika wakazi wa Garissa kwenye kongamano la umma kuhusu ugatuzi siku 7 zijazo.,Dawladda Gobolka waxay ku martiqaadaysaa dadka Garissa shir dadweyne oo ku saabsan xoojinta maamulka gobolada 7-da maalmood ee soo socda.,Etwara ya County egoteba abanto b'Garissa ase omokutano gw'omoisia okoigora obogatuzi ebiro saba biria bироche.,Sirkal mar County luongo jo Garissa e bura mar ogendini kuom pogo teko ndalo abiriyo mabiro.,"Simulated (LLM-generated, instructor-approved substitute for scraped data)",2026-07-22,High (EN/SW); Moderate (SO); Low/best-effort - requires native speaker verification (EK/DH)
PSA_04614,Governance,Public Participation,The County Government urges residents of Kisumu to submit views on development projects before the next 7 days.,Serikali ya Kaunti inawahimiza wakazi wa Kisumu kuwasilisha maoni kuhusu miradi ya maendeleo kabla ya siku 7 zijazo.,Dawladda Gobolka waxay ku boorinaysaa dadka Kisumu inay soo gudbiyaan aragtidooda mashaariicda horumarinta ka hor 7-da maalmood ee soo socda.,Etwara ya County egoseka abanto b'Kisumu koleta amang'ana gabo okoigora emishoro y'obwaikwo imbere y'ebiro saba biria bироche.,Sirkal mar County jiwo jo Kisumu mondo gichiw pach kuom gik mag dongruok kapok ndalo abiriyo mabiro.,"Simulated (LLM-generated, instructor-approved substitute for scraped data)",2026-07-22,High (EN/SW); Moderate (SO); Low/best-effort - requires native speaker verification (EK/DH)
PSA_04615,Governance,Public Participation,The e-Citizen Directorate urges residents of Nakuru to submit views on devolution before 15th August 2026.,Idara ya e-Citizen inawahimiza wakazi wa Nakuru kuwasilisha maoni kuhusu ugatuzi kabla ya tarehe 15 Agosti 2026.,Maamulka e-Citizen waxay ku boorinaysaa dadka Nakuru inay soo gudbiyaan aragtidooda xoojinta maamulka gobolada ka hor 15-ka Ogosto 2026.,Idara ya e-Citizen egoseka abanto b'Nakuru koleta amang'ana gabo okoigora obogatuzi imbere y'ekiro kia 15 Agosti 2026.,Ofis mar e-Citizen jiwo jo Nakuru mondo gichiw pach kuom pogo teko kapok tarik 15 Agosti 2026.,"Simulated (LLM-generated, instructor-approved substitute for scraped data)",2026-07-22,High (EN/SW); Moderate (SO); Low/best-effort - requires native speaker verification (EK/DH)
PSA_04616,Governance,Public Participation,The Ethics and Anti-Corruption Commission (EACC) urges residents of Bungoma to submit views on devolution before 15th August 2026.,Tume ya Maadili na Kupambana na Ufisadi (EACC) inawahimiza wakazi wa Bungoma kuwasilisha maoni kuhusu ugatuzi kabla ya tarehe 15 Agosti 2026.,Guddiga Anshaxa iyo Ka-hortagga Musuqmaasuqa (EACC) waxay ku boorinaysaa dadka Bungoma inay soo gudbiyaan aragtidooda xoojinta maamulka gobolada ka hor 15-ka Ogosto 2026.,Tume y'Amaturo n'Obogendi (EACC) egoseka abanto b'Bungoma koleta amang'ana gabo okoigora obogatuzi imbere y'ekiro kia 15 Agosti 2026.,Buch mar Ber gi Koda Koth (EACC) jiwo jo Bungoma mondo gichiw pach kuom pogo teko kapok tarik 15 Agosti 2026.,"Simulated (LLM-generated, instructor-approved substitute for scraped data)",2026-07-22,High (EN/SW); Moderate (SO); Low/best-effort - requires native speaker verification (EK/DH)
PSA_04617,Governance,Public Participation,The e-Citizen Directorate calls on youth in Kakamega to participate in policy reforms.,Idara ya e-Citizen inawaomba vijana wa Kakamega kushiriki katika marekebisho ya sera.,Maamulka e-Citizen waxay ka codsanaysaa dhalinyarada Kakamega inay ka qeybgalaan dib-u-habaynta siyaasadda.,Idara ya e-Citizen egosaba abaisia b'Kakamega goingera ase amareforme g'ebithoro.,Ofis mar e-Citizen kwayo rowere e Kakamega mondo odonj e loko chike.,"Simulated (LLM-generated, instructor-approved substitute for scraped data)",2026-07-22,High (EN/SW); Moderate (SO); Low/best-effort - requires native speaker verification (EK/DH)
PSA_04618,Governance,Public Participation,The County Government urges residents of Garissa to submit views on policy reforms before during the coming school term.,Serikali ya Kaunti inawahimiza wakazi wa Garissa kuwasilisha maoni kuhusu marekebisho ya sera kabla ya muhula ujao wa shule.,Dawladda Gobolka waxay ku boorinaysaa dadka Garissa inay soo gudbiyaan aragtidooda dib-u-habaynta siyaasadda ka hor xilliga dugsiga ee soo socda.,Etwara ya County egoseka abanto b'Garissa koleta amang'ana gabo okoigora amareforme g'ebithoro imbere y'omwaka ogochaa ogw'esukuru.,Sirkal mar County jiwo jo Garissa mondo gichiw pach kuom loko chike kapok kinde skul mabiro.,"Simulated (LLM-generated, instructor-approved substitute for scraped data)",2026-07-22,High (EN/SW); Moderate (SO); Low/best-effort - requires native speaker verification (EK/DH)
PSA_04619,Governance,Public Participation,The County Government reminds residents of Nakuru of the devolution consultation venue.,Serikali ya Kaunti inawakumbusha wakazi wa Nakuru eneo la mashauriano ya ugatuzi.,Dawladda Gobolka waxay xasuusinaysaa dadka Nakuru goobta la-tashiga xoojinta maamulka gobolada.,Etwara ya County egoibokia abanto b'Nakuru aria y'amabaza ga obogatuzi.,Sirkal mar County paro jo Nakuru kama loso wach mar pogo teko.,"Simulated (LLM-generated, instructor-approved substitute for scraped data)",2026-07-22,High (EN/SW); Moderate (SO); Low/best-effort - requires native speaker verification (EK/DH)
PSA_04620,Governance,Public Participation,The Ethics and Anti-Corruption Commission (EACC) urges residents of Nakuru to submit views on development projects before 1st September 2026.,Tume ya Maadili na Kupambana na Ufisadi (EACC) inawahimiza wakazi wa Nakuru kuwasilisha maoni kuhusu miradi ya maendeleo kabla ya tarehe 1 Septemba 2026.,Guddiga Anshaxa iyo Ka-hortagga Musuqmaasuqa (EACC) waxay ku boorinaysaa dadka Nakuru inay soo gudbiyaan aragtidooda mashaariicda horumarinta ka hor 1-da Sebtember 2026.,Tume y'Amaturo n'Obogendi (EACC) egoseka abanto b'Nakuru koleta amang'ana gabo okoigora emishoro y'obwaikwo imbere y'ekiro kia 1 Septemba 2026.,Buch mar Ber gi Koda Koth (EACC) jiwo jo Nakuru mondo gichiw pach kuom gik mag dongruok kapok tarik 1 Septemba 2026.,"Simulated (LLM-generated, instructor-approved substitute for scraped data)",2026-07-22,High (EN/SW); Moderate (SO); Low/best-effort - requires native speaker verification (EK/DH)
PSA_04621,Governance,Elections and Voter Education,The County Government calls on residents of Meru to verify their polling station location via SMS.,Serikali ya Kaunti inawaomba wakazi wa Meru kuthibitisha eneo la kituo cha kupigia kura yao kupitia SMS.,Dawladda Gobolka waxay ka codsanaysaa dadka Meru inay xaqiijiyaan goobta xarunta codbixinta iyaga oo adeegsanaya SMS.,Etwara ya County egosaba abanto b'Meru kothibitisha aria y'eituo ya okochaguo yabo ase SMS.,Sirkal mar County kwayo jo Meru mondo ging'e kama yiero margi kokalo kuom SMS.,"Simulated (LLM-generated, instructor-approved substitute for scraped data)",2026-07-22,High (EN/SW); Moderate (SO); Low/best-effort - requires native speaker verification (EK/DH)
