PSA_ID,Domain,Sub_Category,English,Notice_Style,Source,Date,Metadata
717,Governance,Public Service Delivery,as notified vide Kenya Gazette Notice No.,FALSE,KenyaGazette,7/14/2026,https://new.kenyalaw.org/akn/ke/officialGazette/2026-01-05/3/eng@2026-01-05
718,Governance,Public Service Delivery,Paragraph II of Gazette Notice No.,FALSE,KenyaGazette,7/14/2026,https://new.kenyalaw.org/akn/ke/officialGazette/2026-01-05/3/eng@2026-01-05
719,Governance,Elections and Voter Education,"The term of the Panel is hereby extended for a further period of one hundred and eighty (180) days from the date of publication of this WHEREAS, The said Judgment further issued orders directing the notice, or for such other period as may be specified in the Kenya revision of the Terms of Reference of the Selection Gazette.",FALSE,KenyaGazette,7/14/2026,https://new.kenyalaw.org/akn/ke/officialGazette/2026-01-05/3/eng@2026-01-05
720,Governance,Public Service Delivery,"KOSKEI, Chief of Staff and Head of the Public Service.",FALSE,KenyaGazette,7/14/2026,https://new.kenyalaw.org/akn/ke/officialGazette/2026-01-05/3/eng@2026-01-05
721,Governance,Devolution and Local Governance,"County Sector Committee THE CONSTITUTION OF KENYA Member in Charge Appointment Innovation and e- COUNTY GOVERNMENTS ACT Government, Special (Cap.",FALSE,KenyaGazette,7/14/2026,https://new.kenyalaw.org/akn/ke/officialGazette/2026-05-12/82/eng@2026-05-12
722,Governance,Devolution and Local Governance,"265) Programmes, Civic Education and Public COUNTY GOVERNMENT OF BUSIA Participation, Peace and Cohesion.",FALSE,KenyaGazette,7/14/2026,https://new.kenyalaw.org/akn/ke/officialGazette/2026-05-12/82/eng@2026-05-12
723,Governance,Devolution and Local Governance,"Lawrence Substantive IN EXERCISE of the powers conferred by the provisions of Wildlife, Trade and Article 179 of the Constitution of Kenya, 2010 as read with section 45 Investments, SMEs, Mwongela of the County Government Act, 2012, I, Dr.",TRUE,KenyaGazette,7/14/2026,https://new.kenyalaw.org/akn/ke/officialGazette/2026-05-12/82/eng@2026-05-12
724,Governance,Devolution and Local Governance,"Paul Nyongesa Otuoma, Co-operatives and Ikiamba Enterprise Governor, Busia County appoint- Development, Public AHMED ADAN HEFOW Service Management and County to be the County Chief Officer Accounting Services, Supply Chain Administration Management and Budget, with effect from 4th December, 2025 Agriculture, 3.",TRUE,KenyaGazette,7/14/2026,https://new.kenyalaw.org/akn/ke/officialGazette/2026-05-12/82/eng@2026-05-12
725,Governance,Devolution and Local Governance,"PAUL NYONGESA OTUOMA, and Fisheries Galgalo Governor, Busia County.",FALSE,KenyaGazette,7/14/2026,https://new.kenyalaw.org/akn/ke/officialGazette/2026-05-12/82/eng@2026-05-12
726,Governance,Public Service Delivery,"Water, Energy, Guracha Kikuyu Substantive Environment, GAZETTE NOTICE NO.",FALSE,KenyaGazette,7/14/2026,https://new.kenyalaw.org/akn/ke/officialGazette/2026-05-12/82/eng@2026-05-12
727,Governance,Devolution and Local Governance,"7085 Climate Change, Sarite Mining and Natural THE CONSTITUTION OF KENYA Resources Lands, Roads, COUNTY GOVERNMENTS ACT 5.",FALSE,KenyaGazette,7/14/2026,https://new.kenyalaw.org/akn/ke/officialGazette/2026-05-12/82/eng@2026-05-12
728,Governance,Devolution and Local Governance,"265) Works, Housing and Katelo Urban Development, COUNTY GOVERNMENT OF ISIOLO Infrastructure Development, Urban RECONSTITUTION OF THE COUNTY EXECUTIVE COMMITTEE Planning and NOTICE is given pursuant to Article 179 (2) (b) of the Municipal Services Constitution and section 31 (ba) of the County Governments Act (as 6.",TRUE,KenyaGazette,7/14/2026,https://new.kenyalaw.org/akn/ke/officialGazette/2026-05-12/82/eng@2026-05-12
729,Governance,Devolution and Local Governance,Health Services Luqman Ahmed Substantive amended by the County Governments (Amendment) Act 2020) that Abdi the Isiolo County Executive Committee has been reconstituted as 7.,FALSE,KenyaGazette,7/14/2026,https://new.kenyalaw.org/akn/ke/officialGazette/2026-05-12/82/eng@2026-05-12
730,Governance,Public Service Delivery,"County Sector Committee Social Services Appointment Member in Charge Dated the 27th April, 2026.",FALSE,KenyaGazette,7/14/2026,https://new.kenyalaw.org/akn/ke/officialGazette/2026-05-12/82/eng@2026-05-12
731,Governance,Devolution and Local Governance,"HASSAN, Planning, Revenue Governor, Isiolo County.",FALSE,KenyaGazette,7/14/2026,https://new.kenyalaw.org/akn/ke/officialGazette/2026-05-12/82/eng@2026-05-12
732,Governance,Public Service Delivery,"Services, ICT Kaburu 2443 242444444: 2 2 PM THE KENYA GAZETTE 12th May, 2026 GAZETTE NOTICE NO.",FALSE,KenyaGazette,7/14/2026,https://new.kenyalaw.org/akn/ke/officialGazette/2026-05-12/82/eng@2026-05-12
733,Governance,Devolution and Local Governance,"29 (4) of the County Assembly of Embu Standing Orders, the business specified shall be THE COUNTY GOVERNMENTS ACT the only business before the Assembly during the special sitting.",FALSE,KenyaGazette,7/14/2026,https://new.kenyalaw.org/akn/ke/officialGazette/2026-05-12/82/eng@2026-05-12
734,Governance,Devolution and Local Governance,COUNTY ASSEMBLY OF NAKURU STANDING ORDERS JOSIAH M.,FALSE,KenyaGazette,7/14/2026,https://new.kenyalaw.org/akn/ke/officialGazette/2026-05-12/82/eng@2026-05-12
735,Governance,Devolution and Local Governance,"THIRIKU, COUNTY ASSEMBLY OF NAKURU Speaker, County Assembly of Embu.",FALSE,KenyaGazette,7/14/2026,https://new.kenyalaw.org/akn/ke/officialGazette/2026-05-12/82/eng@2026-05-12
736,Governance,Devolution and Local Governance,32 of the County Assembly of GAZETTE NOTICE NO.,FALSE,KenyaGazette,7/14/2026,https://new.kenyalaw.org/akn/ke/officialGazette/2026-05-12/82/eng@2026-05-12
737,Governance,Devolution and Local Governance,"7088 Nakuru Standing Orders, it is notified for the information of members THE COUNTY GOVERNMENTS ACT of the County Assembly of Nakuru and the public that the Assembly shall have a special sitting on Wednesday, 13th May, 2026, at 9.30 (Cap.",FALSE,KenyaGazette,7/14/2026,https://new.kenyalaw.org/akn/ke/officialGazette/2026-05-12/82/eng@2026-05-12
738,Governance,Devolution and Local Governance,"and 2.30 p.m., at the County Assembly Chambers in Nakuru.",FALSE,KenyaGazette,7/14/2026,https://new.kenyalaw.org/akn/ke/officialGazette/2026-05-12/82/eng@2026-05-12
739,Governance,Devolution and Local Governance,"COUNTY GOVERNMENT OF NAKURU Dated the 6th May, 2026.",FALSE,KenyaGazette,7/14/2026,https://new.kenyalaw.org/akn/ke/officialGazette/2026-05-12/82/eng@2026-05-12
740,Governance,Devolution and Local Governance,"MAINA, APPOINTMENT Speaker, County Assembly of Nakuru.",FALSE,KenyaGazette,7/14/2026,https://new.kenyalaw.org/akn/ke/officialGazette/2026-05-12/82/eng@2026-05-12
741,Governance,Public Service Delivery,"IN EXERCISE conferred by section 3 of the Nakuru County Tourism and Marketing Act, 2020, the County Executive Committee Member, Trade, Co-operatives, Tourism and Culture, appoints: GAZETTE NOTICE NO.",FALSE,KenyaGazette,7/14/2026,https://new.kenyalaw.org/akn/ke/officialGazette/2026-05-12/82/eng@2026-05-12
742,Governance,Devolution and Local Governance,Name Position THE COUNTY GOVERNMENTS ACT 1.,FALSE,KenyaGazette,7/14/2026,https://new.kenyalaw.org/akn/ke/officialGazette/2026-05-12/82/eng@2026-05-12
743,Governance,Devolution and Local Governance,Alfrida Boinet Member COUNTY ASSEMBLY OF EMBU STANDING ORDERS 4.,FALSE,KenyaGazette,7/14/2026,https://new.kenyalaw.org/akn/ke/officialGazette/2026-05-12/82/eng@2026-05-12
744,Governance,Devolution and Local Governance,Duncan Mwangi Member COUNTY ASSEMBLY OF EMBU 5.,FALSE,KenyaGazette,7/14/2026,https://new.kenyalaw.org/akn/ke/officialGazette/2026-05-12/82/eng@2026-05-12
745,Governance,Devolution and Local Governance,Vanessa Pym Member NOTICE is given to all Members of the County Assembly of 8.,TRUE,KenyaGazette,7/14/2026,https://new.kenyalaw.org/akn/ke/officialGazette/2026-05-12/82/eng@2026-05-12
746,Governance,Devolution and Local Governance,"Chief Officer, Tourism & Culture Member the County Assembly of Embu Standing Orders, there shall be a 10.",FALSE,KenyaGazette,7/14/2026,https://new.kenyalaw.org/akn/ke/officialGazette/2026-05-12/82/eng@2026-05-12
747,Governance,Devolution and Local Governance,"Chief Officer, Finance Member special sitting of the County Assembly, at the County Assembly 11.",FALSE,KenyaGazette,7/14/2026,https://new.kenyalaw.org/akn/ke/officialGazette/2026-05-12/82/eng@2026-05-12
748,Governance,Devolution and Local Governance,"MUIRURI, Consideration on the Memorandum by the Governor on the CECM, Trade, Co-operatives, Tourism and Culture.",FALSE,KenyaGazette,7/14/2026,https://new.kenyalaw.org/akn/ke/officialGazette/2026-05-12/82/eng@2026-05-12
749,Governance,Public Service Delivery,"3104 2.0 BACKGROUND PUBLIC SERVICE COMMISSION This Report is prepared pursuant to Articles 234 (2) (c) and (h) of the Constitution, which require the Commission to promote, evaluate and EVALUATION REPORT PREPARED PURSUANT TO ARTICLE report to the President and Parliament on the extent to which the values 234 (2) (H) OF THE CONSTITUTION FOR 2024/2025 FINANCIAL and principles in Articles 10 and 232 of the Constitution are complied YEAR with in the Public Service.",TRUE,KenyaGazette,7/14/2026,https://new.kenyalaw.org/akn/ke/officialGazette/2026-03-03/37/eng@2026-03-03
750,Governance,Public Service Delivery,1.0 MANDATE OF THE PUBLIC SERVICE COMMISSION Public organisations and public officers are required to apply the values and principles as they discharge their day-to-day duties.,FALSE,KenyaGazette,7/14/2026,https://new.kenyalaw.org/akn/ke/officialGazette/2026-03-03/37/eng@2026-03-03
751,Governance,Public Service Delivery,"Therefore, the The Commission is established under Article 233 of the Constitution values and principles help ensure improved service delivery, consistency and its powers and functions are prescribed under Article 234 of the in the service standards across public organisations, equity, equality and Constitution and include establishing and abolishing offices in the public inclusion, national cohesion, efficiency and effectiveness of the public service, appointing persons to hold or act in those offices, confirming service.",FALSE,KenyaGazette,7/14/2026,https://new.kenyalaw.org/akn/ke/officialGazette/2026-03-03/37/eng@2026-03-03
752,Governance,Public Service Delivery,appointments and exercising disciplinary control over and removing 3.0 THE NATIONAL VALUES AND PRINCIPLES OF persons holding or acting in public offices.,FALSE,KenyaGazette,7/14/2026,https://new.kenyalaw.org/akn/ke/officialGazette/2026-03-03/37/eng@2026-03-03
753,Governance,Devolution and Local Governance,"The first cluster administration and personnel practices of the public service, ensuring is on nationhood and includes patriotism, national unity, sharing and that the public service is efficient and effective and developing human devolution of power, the rule of law, democracy and participation resources in the public service.",FALSE,KenyaGazette,7/14/2026,https://new.kenyalaw.org/akn/ke/officialGazette/2026-03-03/37/eng@2026-03-03
754,Governance,Public Service Delivery,It also hears and determines appeals in respect of county sustainable development is on utilisation of resources for the benefit of the governments’ public service and performs any other functions and present generation and future generations as well.,FALSE,KenyaGazette,7/14/2026,https://new.kenyalaw.org/akn/ke/officialGazette/2026-03-03/37/eng@2026-03-03
755,Governance,Public Service Delivery,4.0 THE VALUES AND PRINCIPLES OF PUBLIC SERVICE Other constitutional functions include recommending to the Article 232 of the Constitution provides the values and principles of President persons to be appointed as Principal Secretaries under Article public service.,FALSE,KenyaGazette,7/14/2026,https://new.kenyalaw.org/akn/ke/officialGazette/2026-03-03/37/eng@2026-03-03
756,Governance,Public Service Delivery,These values and principles apply to the public service in 155 and processing petitions for removal of the Director of Public all state organs at both levels of government and all state corporations.,FALSE,KenyaGazette,7/14/2026,https://new.kenyalaw.org/akn/ke/officialGazette/2026-03-03/37/eng@2026-03-03
757,Governance,Public Service Delivery,"The the declaration of income, assets and liabilities under Part IV of the values of service delivery standards include high standards of Public Officer Ethics Act, 2003 (Now repealed by the Conflict of Interest professional ethics; efficient, effective and economical use of resources; Act, 2025).",FALSE,KenyaGazette,7/14/2026,https://new.kenyalaw.org/akn/ke/officialGazette/2026-03-03/37/eng@2026-03-03
758,Governance,Public Service Delivery,accountability for administrative acts; transparency and provision to the public of timely and accurate information.,FALSE,KenyaGazette,7/14/2026,https://new.kenyalaw.org/akn/ke/officialGazette/2026-03-03/37/eng@2026-03-03
759,Governance,Public Service Delivery,"[925 9296265 :07 PM THE KENYA GAZETTE 3rd March, 2026 On diversity and inclusion, the Constitution requires that fair (ii) The Public Service Commission Act, CAP 185 competition and merit be the basis for appointments and promotions in public service.",FALSE,KenyaGazette,7/14/2026,https://new.kenyalaw.org/akn/ke/officialGazette/2026-03-03/37/eng@2026-03-03
760,Governance,Public Service Delivery,"Section 63 of the Public Service and equal opportunities for appointment, training and advancement at all Commission Act, CAP 185 guides the Commission on what it should do levels of the public service to men and women, members of all ethnic in the discharge of its constitutional mandate of promoting, monitoring, groups and Persons with Disabilities.",FALSE,KenyaGazette,7/14/2026,https://new.kenyalaw.org/akn/ke/officialGazette/2026-03-03/37/eng@2026-03-03
761,Governance,Public Service Delivery,evaluating and reporting on the levels of compliance with the values in Articles 10 and 232 in the public service.,FALSE,KenyaGazette,7/14/2026,https://new.kenyalaw.org/akn/ke/officialGazette/2026-03-03/37/eng@2026-03-03
762,Governance,Public Service Delivery,"The measures prescribed in the The Public Service Commission Act, CAP 185, provides the Act include integrating the values and principles in the regulations and specifics of what the Commission is required to do in promoting, procedures; creating awareness and inculcation of values and principles monitoring, evaluating and reporting on values and principles.",FALSE,KenyaGazette,7/14/2026,https://new.kenyalaw.org/akn/ke/officialGazette/2026-03-03/37/eng@2026-03-03
763,Governance,Anti-Corruption Initiatives,"The Commission is also required to assess and report on the public bodies’ compliance with their obligations under international treaties and 5.0 LEGAL, POLICY AND INSTITUTIONAL FRAMEWORK conventions on good governance, integrity and anti-corruption.",FALSE,KenyaGazette,7/14/2026,https://new.kenyalaw.org/akn/ke/officialGazette/2026-03-03/37/eng@2026-03-03
764,Governance,Public Service Delivery,promotion of the values and principles in the public service.,FALSE,KenyaGazette,7/14/2026,https://new.kenyalaw.org/akn/ke/officialGazette/2026-03-03/37/eng@2026-03-03
765,Governance,Public Service Delivery,5.1 LEGAL FRAMEWORK The Act also sets standards for the discharge of the Commission’s mandate and various personnel practises which impact on efficiency and These are the laws that govern the implementation of values and effectiveness such as the need for a workload analysis to inform an principles in the public service.,FALSE,KenyaGazette,7/14/2026,https://new.kenyalaw.org/akn/ke/officialGazette/2026-03-03/37/eng@2026-03-03
766,Governance,Public Service Delivery,"The Act prescribes the general Code of Conduct for State throughout the Constitution starting from the preamble where Kenyans Officers, which is deemed to apply to public officers.",FALSE,KenyaGazette,7/14/2026,https://new.kenyalaw.org/akn/ke/officialGazette/2026-03-03/37/eng@2026-03-03
767,Governance,Anti-Corruption Initiatives,"Further, Article 4 (2) On professionalism Section 11 of the Act requires public officers to of the Constitution provides that Kenya is a republic, based on a multi- carry out duties of the office in a manner that maintains public confidence party democracy and founded on national values and principles of in the integrity of the office, treat members of the public and other public governance referred to in Article 10.",FALSE,KenyaGazette,7/14/2026,https://new.kenyalaw.org/akn/ke/officialGazette/2026-03-03/37/eng@2026-03-03
768,Governance,Public Service Delivery,"If a There are other Articles that impact on the progress of realising the public officer is a member of a professional body, they should observe values and principles in Articles 10 and 232.",FALSE,KenyaGazette,7/14/2026,https://new.kenyalaw.org/akn/ke/officialGazette/2026-03-03/37/eng@2026-03-03
769,Governance,Anti-Corruption Initiatives,"The second social justice, inclusiveness, equality, human rights, non-discrimination schedule to the Act requires public officers to proactively declare possible and protection of the marginalised; and Chapter Six on leadership and conflicts of interest through the filing of a schedule of registrable integrity speaks to both Article 10 on good governance, integrity, interests.",FALSE,KenyaGazette,7/14/2026,https://new.kenyalaw.org/akn/ke/officialGazette/2026-03-03/37/eng@2026-03-03
770,Governance,Public Service Delivery,transparency and accountability; and 232 on high standards of professional ethics.,FALSE,KenyaGazette,7/14/2026,https://new.kenyalaw.org/akn/ke/officialGazette/2026-03-03/37/eng@2026-03-03
771,Governance,Public Service Delivery,"(iv) The Public Officer Ethics Act, 2003 (repealed in August, 2025) (b) Legislation This Act was enacted before the Constitution, but it embodied some of the values and principles in the Constitution.",FALSE,KenyaGazette,7/14/2026,https://new.kenyalaw.org/akn/ke/officialGazette/2026-03-03/37/eng@2026-03-03
